Service Name;Service Code;Role;Region;2024 Q1;2024 Q2;2024 Q3;2024 Q4;2025 Q1;2025 Q2;2025 Q3;2025 Q4;2026 Q1;2026 Q2;2026 Q3;2026 Q4;Info
CSO+EGDS;CSO+EGDS;QM; ;28.0;27.7;25.3;26;20;20;20;20;20;20;20;20;Total In-House Workforce - Heads
CSO+EGDS;CSO+EGDS;QM; ;8.0;8.0;6.0;6;0;0;0;0;0;0;0;0;Total Insourcing - Heads
CSO+EGDS;CSO+EGDS;QM; ;20.0;19.7;19.3;20;20;20;20;20;20;20;20;20;Registered Headcount - Heads
CSO+EGDS;CSO+EGDS;QM; ;8.0;8.0;6.0;6;0;0;0;0;0;0;0;0;110A - Committed - Heads
CSO+EGDS;CSO+EGDS;QM; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
CSO+EGDS;CSO+EGDS;QM; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
CSO+EGDS;CSO+EGDS;QM; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
CSO+EGDS;CSO+EGDS;QM; ;28.0;27.7;25.3;26;20;20;20;20;20;20;20;20;Total In-House Workforce - Heads with TOPs
CSO+EGDS;CSO+EGDS;QM; ;8.0;8.0;6.0;6;0;0;0;0;0;0;0;0;Total Insourcing - Heads with TOPs
CSO+EGDS;CSO+EGDS;TPART; ;5.0;5.0;5.0;5;5;5;5;5;5;5;5;5;Total In-House Workforce - Heads
CSO+EGDS;CSO+EGDS;TPART; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;Total Insourcing - Heads
CSO+EGDS;CSO+EGDS;TPART; ;5.0;5.0;5.0;5;5;5;5;5;5;5;5;5;Registered Headcount - Heads
CSO+EGDS;CSO+EGDS;TPART; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
CSO+EGDS;CSO+EGDS;TPART; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
CSO+EGDS;CSO+EGDS;TPART; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
CSO+EGDS;CSO+EGDS;TPART; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
CSO+EGDS;CSO+EGDS;TPART; ;5.0;5.0;5.0;5;5;5;5;5;5;5;5;5;Total In-House Workforce - Heads with TOPs
CSO+EGDS;CSO+EGDS;TPART; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;Total Insourcing - Heads with TOPs
CSO+EGDS;CSO+EGDS;TRAIN; ;26.0;24.8;25.0;25;20;20;20;20;20;20;20;20;Total In-House Workforce - Heads
CSO+EGDS;CSO+EGDS;TRAIN; ;8.0;5.1;5.0;5;0;0;0;0;0;0;0;0;Total Insourcing - Heads
CSO+EGDS;CSO+EGDS;TRAIN; ;18.0;19.7;20.0;20;20;20;20;20;20;20;20;20;Registered Headcount - Heads
CSO+EGDS;CSO+EGDS;TRAIN; ;6.0;3.1;3.0;3;0;0;0;0;0;0;0;0;110A - Committed - Heads
CSO+EGDS;CSO+EGDS;TRAIN; ;2.0;2.0;2.0;2;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
CSO+EGDS;CSO+EGDS;TRAIN; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
CSO+EGDS;CSO+EGDS;TRAIN; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
CSO+EGDS;CSO+EGDS;TRAIN; ;26.0;24.8;25.0;25;20;20;20;20;20;20;20;20;Total In-House Workforce - Heads with TOPs
CSO+EGDS;CSO+EGDS;TRAIN; ;8.0;5.1;5.0;5;0;0;0;0;0;0;0;0;Total Insourcing - Heads with TOPs
CSO+EGDS;CSO+EGDS;AA;ALL;31.0;30.7;28.0;28;24;24;24;24;24;24;24;24;Total In-House Workforce - Heads
CSO+EGDS;CSO+EGDS;AA;ALL;4.0;4.0;4.0;4;0;0;0;0;0;0;0;0;Total Insourcing - Heads
CSO+EGDS;CSO+EGDS;AA;ALL;27.0;26.7;24.0;24;24;24;24;24;24;24;24;24;Registered Headcount - Heads
CSO+EGDS;CSO+EGDS;AA;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
CSO+EGDS;CSO+EGDS;AA;ALL;4.0;4.0;4.0;4;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
CSO+EGDS;CSO+EGDS;AA;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
CSO+EGDS;CSO+EGDS;AA;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
CSO+EGDS;CSO+EGDS;AA;ALL;31.0;30.7;28.0;28;24;24;24;24;24;24;24;24;Total In-House Workforce - Heads with TOPs
CSO+EGDS;CSO+EGDS;AA;ALL;4.0;4.0;4.0;4;0;0;0;0;0;0;0;0;Total Insourcing - Heads with TOPs
CSO+EGDS;CSO+EGDS;EXP;ALL;176.3;183.2;194.2;187;159;159;159;159;159;159;159;159;Total In-House Workforce - Heads
CSO+EGDS;CSO+EGDS;EXP;ALL;38.0;39.1;38.9;28;0;0;0;0;0;0;0;0;Total Insourcing - Heads
CSO+EGDS;CSO+EGDS;EXP;ALL;138.3;144.1;155.3;159;159;159;159;159;159;159;159;159;Registered Headcount - Heads
CSO+EGDS;CSO+EGDS;EXP;ALL;26.7;28.5;27.9;17;0;0;0;0;0;0;0;0;110A - Committed - Heads
CSO+EGDS;CSO+EGDS;EXP;ALL;11.3;10.6;11.0;11;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
CSO+EGDS;CSO+EGDS;EXP;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
CSO+EGDS;CSO+EGDS;EXP;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
CSO+EGDS;CSO+EGDS;EXP;ALL;176.3;183.2;194.2;187;159;159;159;159;159;159;159;159;Total In-House Workforce - Heads with TOPs
CSO+EGDS;CSO+EGDS;EXP;ALL;38.0;39.1;38.9;28;0;0;0;0;0;0;0;0;Total Insourcing - Heads with TOPs
CSO+EGDS;CSO+EGDS;GM;ALL;45.3;46.3;47.3;48;48;48;48;48;48;48;48;48;Total In-House Workforce - Heads
CSO+EGDS;CSO+EGDS;GM;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;Total Insourcing - Heads
CSO+EGDS;CSO+EGDS;GM;ALL;45.3;46.3;47.3;48;48;48;48;48;48;48;48;48;Registered Headcount - Heads
CSO+EGDS;CSO+EGDS;GM;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
CSO+EGDS;CSO+EGDS;GM;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
CSO+EGDS;CSO+EGDS;GM;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
CSO+EGDS;CSO+EGDS;GM;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
CSO+EGDS;CSO+EGDS;GM;ALL;45.3;46.3;47.3;48;48;48;48;48;48;48;48;48;Total In-House Workforce - Heads with TOPs
CSO+EGDS;CSO+EGDS;GM;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;Total Insourcing - Heads with TOPs
CSO+EGDS;CSO+EGDS;LM;ALL;101.7;94.7;92.4;93;93;93;93;93;93;93;93;93;Total In-House Workforce - Heads
CSO+EGDS;CSO+EGDS;LM;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;Total Insourcing - Heads
CSO+EGDS;CSO+EGDS;LM;ALL;101.7;94.7;92.4;93;93;93;93;93;93;93;93;93;Registered Headcount - Heads
CSO+EGDS;CSO+EGDS;LM;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
CSO+EGDS;CSO+EGDS;LM;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
CSO+EGDS;CSO+EGDS;LM;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
CSO+EGDS;CSO+EGDS;LM;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
CSO+EGDS;CSO+EGDS;LM;ALL;101.7;94.7;92.4;93;93;93;93;93;93;93;93;93;Total In-House Workforce - Heads with TOPs
CSO+EGDS;CSO+EGDS;LM;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;Total Insourcing - Heads with TOPs
CSO+EGDS;CSO+EGDS;PM;ALL;1.0;1.0;1.0;1;0;0;0;0;0;0;0;0;Total In-House Workforce - Heads
CSO+EGDS;CSO+EGDS;PM;ALL;1.0;1.0;1.0;1;0;0;0;0;0;0;0;0;Total Insourcing - Heads
CSO+EGDS;CSO+EGDS;PM;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;Registered Headcount - Heads
CSO+EGDS;CSO+EGDS;PM;ALL;1.0;1.0;1.0;1;0;0;0;0;0;0;0;0;110A - Committed - Heads
CSO+EGDS;CSO+EGDS;PM;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
CSO+EGDS;CSO+EGDS;PM;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
CSO+EGDS;CSO+EGDS;PM;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
CSO+EGDS;CSO+EGDS;PM;ALL;1.0;1.0;1.0;1;0;0;0;0;0;0;0;0;Total In-House Workforce - Heads with TOPs
CSO+EGDS;CSO+EGDS;PM;ALL;1.0;1.0;1.0;1;0;0;0;0;0;0;0;0;Total Insourcing - Heads with TOPs
CSO+EGDS;CSO+EGDS;QM;ALL;28.0;27.7;25.3;26;20;20;20;20;20;20;20;20;Total In-House Workforce - Heads
CSO+EGDS;CSO+EGDS;QM;ALL;8.0;8.0;6.0;6;0;0;0;0;0;0;0;0;Total Insourcing - Heads
CSO+EGDS;CSO+EGDS;QM;ALL;20.0;19.7;19.3;20;20;20;20;20;20;20;20;20;Registered Headcount - Heads
CSO+EGDS;CSO+EGDS;QM;ALL;8.0;8.0;6.0;6;0;0;0;0;0;0;0;0;110A - Committed - Heads
CSO+EGDS;CSO+EGDS;QM;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
CSO+EGDS;CSO+EGDS;QM;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
CSO+EGDS;CSO+EGDS;QM;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
CSO+EGDS;CSO+EGDS;QM;ALL;28.0;27.7;25.3;26;20;20;20;20;20;20;20;20;Total In-House Workforce - Heads with TOPs
CSO+EGDS;CSO+EGDS;QM;ALL;8.0;8.0;6.0;6;0;0;0;0;0;0;0;0;Total Insourcing - Heads with TOPs
CSO+EGDS;CSO+EGDS;SYS;ALL;17.0;17.0;17.0;17;4;4;4;4;4;4;4;4;Total In-House Workforce - Heads
CSO+EGDS;CSO+EGDS;SYS;ALL;13.0;13.0;13.0;13;0;0;0;0;0;0;0;0;Total Insourcing - Heads
CSO+EGDS;CSO+EGDS;SYS;ALL;4.0;4.0;4.0;4;4;4;4;4;4;4;4;4;Registered Headcount - Heads
CSO+EGDS;CSO+EGDS;SYS;ALL;13.0;13.0;13.0;13;0;0;0;0;0;0;0;0;110A - Committed - Heads
CSO+EGDS;CSO+EGDS;SYS;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
CSO+EGDS;CSO+EGDS;SYS;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
CSO+EGDS;CSO+EGDS;SYS;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
CSO+EGDS;CSO+EGDS;SYS;ALL;17.0;17.0;17.0;17;4;4;4;4;4;4;4;4;Total In-House Workforce - Heads with TOPs
CSO+EGDS;CSO+EGDS;SYS;ALL;13.0;13.0;13.0;13;0;0;0;0;0;0;0;0;Total Insourcing - Heads with TOPs
CSO+EGDS;CSO+EGDS;TPART;ALL;5.0;5.0;5.0;5;5;5;5;5;5;5;5;5;Total In-House Workforce - Heads
CSO+EGDS;CSO+EGDS;TPART;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;Total Insourcing - Heads
CSO+EGDS;CSO+EGDS;TPART;ALL;5.0;5.0;5.0;5;5;5;5;5;5;5;5;5;Registered Headcount - Heads
CSO+EGDS;CSO+EGDS;TPART;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
CSO+EGDS;CSO+EGDS;TPART;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
CSO+EGDS;CSO+EGDS;TPART;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
CSO+EGDS;CSO+EGDS;TPART;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
CSO+EGDS;CSO+EGDS;TPART;ALL;5.0;5.0;5.0;5;5;5;5;5;5;5;5;5;Total In-House Workforce - Heads with TOPs
CSO+EGDS;CSO+EGDS;TPART;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;Total Insourcing - Heads with TOPs
CSO+EGDS;CSO+EGDS;TRAIN;ALL;26.0;24.8;25.0;25;20;20;20;20;20;20;20;20;Total In-House Workforce - Heads
CSO+EGDS;CSO+EGDS;TRAIN;ALL;8.0;5.1;5.0;5;0;0;0;0;0;0;0;0;Total Insourcing - Heads
CSO+EGDS;CSO+EGDS;TRAIN;ALL;18.0;19.7;20.0;20;20;20;20;20;20;20;20;20;Registered Headcount - Heads
CSO+EGDS;CSO+EGDS;TRAIN;ALL;6.0;3.1;3.0;3;0;0;0;0;0;0;0;0;110A - Committed - Heads
CSO+EGDS;CSO+EGDS;TRAIN;ALL;2.0;2.0;2.0;2;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
CSO+EGDS;CSO+EGDS;TRAIN;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
CSO+EGDS;CSO+EGDS;TRAIN;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
CSO+EGDS;CSO+EGDS;TRAIN;ALL;26.0;24.8;25.0;25;20;20;20;20;20;20;20;20;Total In-House Workforce - Heads with TOPs
CSO+EGDS;CSO+EGDS;TRAIN;ALL;8.0;5.1;5.0;5;0;0;0;0;0;0;0;0;Total Insourcing - Heads with TOPs
CSO+EGDS;CSO+EGDS;AA;AP;0.0;1.0;0.0;0;0;0;0;0;0;0;0;0;Total In-House Workforce - Heads
CSO+EGDS;CSO+EGDS;AA;AP;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;Total Insourcing - Heads
CSO+EGDS;CSO+EGDS;AA;AP;0.0;1.0;0.0;0;0;0;0;0;0;0;0;0;Registered Headcount - Heads
CSO+EGDS;CSO+EGDS;AA;AP;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
CSO+EGDS;CSO+EGDS;AA;AP;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
CSO+EGDS;CSO+EGDS;AA;AP;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
